id|launch name|water body|lat|lng|rating
530|Cove Creek @ Knickerbocker||31.27355556|-100.6305278|0
531|County Ramp||30.30547222|-93.75122222|0
532|County Ramp||29.71463889|-94.31522222|0
533|County Park West Ramp||30.01230556|-99.118|0
534|County Park East Ramp||30.00658333|-99.11258333|0
535|County Park 2||31.44261111|-96.38111111|0
536|County Park #3||31.45733333|-96.38547222|0
537|County Park||30.22972222|-97.51886111|3.5
538|County Line Rv Park||32.76127778|-99.09722222|0
539|Coughran Road Access||28.94641667|-98.41175|0
540|Cotton Belt Parkway Crossing||31.42219444|-97.31394444|0
541|Cottingham||31.37538889|-94.33175|0
542|Cost Boat Ramp||29.45244444|-97.52580556|3
543|Corgey Road Access||28.96205556|-98.43716667|0
544|Copperas Branch Park||33.09622222|-97.03425|0
545|Copperas Branch||33.09666667|-97.03136111|0
546|Copper Breaks State Park||34.11180556|-99.75036111|0
547|Coper Breaks State Park||34.10766667|-99.74847222|0
548|Copeland Creek Ramp||32.7545|-94.59713889|0
549|Copano Bay Fishing Pier||28.1135|-97.02544444|3
550|Coopers Cove||32.35636111|-100.9334444|0
551|Coopers Alley L-Head Boat Ramp||27.79147222|-97.38930556|0
552|Cooper Lake State Park S||33.28991667|-95.67630556|0
553|Cooper Lake State Park||33.29427778|-95.65211111|0
554|Cooper Lake State Park||33.34325|-95.66294444|0
555|Cooper Lake||33.31183333|-95.61072222|0
556|Cooper Lake||33.32408333|-95.73594444|0
557|Constantinople St. Access||29.34697222|-98.87686111|0
558|Conn Brown Harbor||27.89991667|-97.13661111|3
559|Conn Brown Harbor||27.91327778|-97.13297222|3.5
560|Confluence Ramp||30.16163889|-94.1135|3.5
561|Concho Prak||31.55533333|-99.71183333|0
562|Concession #2||31.903|-95.31436111|0
563|Concession #1||31.92419444|-95.29483333|0
564|Comal Park West Ramp||29.86111111|-98.25169444|0
565|Comal Park East Ramp||29.86302778|-98.24552778|0
566|Colorado Preserve||30.24591667|-97.69091667|3
567|Colorado Canyon River Access||29.33663889|-104.0554722|0
568|Colorado Bend State Park||31.01816667|-98.44666667|0
569|Collingsworth Pioneer Park||34.95708333|-100.2231111|0
570|Collin Park||33.04066667|-96.52861111|3.5
571|Collier's Ferry||30.13255556|-94.09586111|3.5
572|Colliers Boat Ramp||32.67327778|-94.04933333|0
573|Coleto Creek Reservoir||28.72044444|-97.17394444|0
574|Coleman's||31.02808333|-95.66927778|0
575|Coffee Creek||32.94294444|-95.50416667|0
576|Clifton City Park||31.78925|-97.56922222|0
578|Cleburne State Park||32.26602778|-97.56008333|3.5
579|Clear Springs||33.35466667|-94.19669444|0
580|Clear Lake Park Boat Ramp||29.56358333|-95.06969444|3.5
581|Clear Lake Park||33.05811111|-96.48411111|3.5
582|Clay Bluff||33.81702778|-95.65077778|0
583|City Park||29.88002778|-97.93322222|3
585|City Of Greenville||33.17238889|-96.12527778|0
586|City Of Greenfille||33.15772222|-96.10055556|0
587|City Of Breckenridge||32.64533333|-98.87375|0
588|City Of Breckenridge||32.64572222|-98.87138889|0
589|City Of Breckenridge||32.64777778|-98.87033333|0
590|City Lake||31.51511111|-94.10133333|3
591|City Beach||32.44097222|-97.78030556|0
592|Choke Canyon State Park||28.48227778|-98.35322222|0
593|Choke Canyon Reservoir State Park||28.47238889|-98.24966667|0
594|Choke Canyon Reservoir State Park||28.47327778|-98.25130556|0
595|Choke Canyon Reservoir State Park||28.48625|-98.24005556|0
596|Choke Canyon Reservoir State Park||28.50877778|-98.29641667|3
597|Chocolate Bayou Ramp At Fm 2004||29.21175|-95.20827778|3
598|Chisholm Trail Park||32.14491667|-97.47408333|3
599|Chimney Park||26.165|-98.33380556|0
600|Childress Lake||34.46677778|-100.3562222|0
601|Cherokee Unit 2||30.85166667|-94.21030556|0
602|Cherokee Unit||30.85436111|-94.21377778|0
603|Cherokee Landing||32.23566667|-96.02369444|0
604|Cherokee Landing||32.07063889|-95.43686111|0
605|Cheneyboro Crossing||31.92797222|-96.32513889|0
606|Cheneyboro Boat Ramp||31.94991667|-96.34933333|0
607|Chaney Point #2||32.80055556|-95.56783333|0
608|Chaney Point #1||32.79783333|-95.56738889|0
609|Chandlers Landing||32.87594444|-96.48241667|0
610|Challenger 7 Memorial Park||29.50688889|-95.1335|3.5
611|Century Lake||33.16644444|-95.642|0
612|Centex Sportsman Club||31.13833333|-97.48958333|0
613|Center Lake Ramp||31.73758333|-94.16286111|0
614|Cedron Creek Park||31.96022222|-97.41652778|0
615|Cedar Ridge Park West||31.16652778|-97.45394444|0
616|Cedar Ridge Park East||31.16486111|-97.44041667|0
617|Cedar Hill State Park||32.61427778|-96.99502778|3
618|Cedar Hill State Park||32.62708333|-96.98227778|3
619|Cedar Hill Park||29.87680556|-94.71930556|3
620|Cedar Gap Park||31.01461111|-97.65058333|3
621|Cedar Creek Park||31.98844444|-97.37308333|0
622|Cedar Creek Landing||31.40161111|-96.33341667|0
623|Cedar Creek||32.89694444|-95.90047222|0
624|Cedar Cove Landing||32.89177778|-95.90286111|0
625|Cedar Breaks Park||30.67288889|-97.73486111|3.5
626|Cecil's Red Lantern||29.59163889|-95.04077778|0
627|Cavasso Creek||28.21722222|-96.98775|3
628|Castroville Regional Park||29.34125|-98.88163889|0
629|Castaway Rv Park And Camp Ground||30.45397222|-95.55311111|0
630|Cassels-Boykin Park||31.21527778|-94.34661111|0
631|Cass County Park||33.26488889|-94.19252778|0
633|Casa Blanca State Park||27.53330556|-99.43963889|3
634|Cartwright Park||32.78802778|-97.83052778|3
635|Cape Estes||31.94083333|-96.13005556|0
636|Canyon Springs Ramp||29.88319444|-98.285|0
637|Canyon Park||29.89386111|-98.23030556|0
638|Canyon Lake Shores Ramp||29.90469444|-98.28169444|3
639|Canyon Lake Hill Ramp||29.87288889|-98.26383333|3.5
640|Canyon Lake 3||33.60133333|-101.8481944|0
641|Canyon Lake 2||33.6095|-101.8678333|0
642|Canyon Lake 1||33.61852778|-101.8762222|0
643|Caney Creek Park||31.13611111|-94.25513889|0
644|Caney Creek Bridge||32.94063889|-95.48405556|0
645|Caney Creek At Sh 59||30.16136111|-95.21116667|0
646|Caney Creek At Fm 1485||30.14886111|-95.19247222|0
647|Caney City Boat Ramp||32.20875|-96.02569444|0
648|Canadian River||35.52963889|-101.7672222|1
649|Campwood Hills Crossing||29.66638889|-100.0286111|3.5
650|Campwood Creek 2nd Crossing||29.72638889|-99.95186111|0
651|Campwood Creek 1st Crossing||29.69908333|-99.98127778|0
652|Campers Cove||30.82552778|-94.20561111|0
653|Camp Wood Hills Crossing||29.66766667|-100.0291944|2.5
654|Camp Shilo||33.03719444|-95.09108333|0
655|Camp Mystic Crossing||30.01219444|-99.37330556|0
656|Camp Flaming Arrow Crossing||30.0425|-99.35727778|0
657|Camp Allison||30.48058333|-100.1512222|0
659|Cameron Park||31.58983333|-97.154|3
660|Cameron County Park||26.14663889|-97.17880556|3
661|Cambridge Shores||33.81902778|-96.72575|0
662|Caliche Pit/Spring Creek||31.3575|-100.5364167|3
663|Calaveras Lake Park||29.29202778|-98.29936111|4
664|Calaveras Lake Park||29.28969444|-98.29894444|3
665|Cal Young Park||32.43797222|-99.71305556|0
666|Cahoba Trail Boat Ramp||32.79436111|-97.45363889|3
667|Cagnon Rd||29.35072222|-98.70836111|4
668|Cade's Campground||32.30036111|-95.46002778|0
669|Caddo Park||33.16261111|-96.41894444|0
670|Caddo Landing||32.92541667|-96.05672222|0
671|Caddo Lake State Park||32.69388889|-94.17566667|3.5
674|Byrd's Store||31.91277778|-99.04216667|0
675|Byers Lake City Park||34.07363889|-98.19811111|0
676|Business Hwy 71 Bridge||29.90036111|-96.88669444|3
678|Bulverde Rd||29.73297222|-98.45225|0
679|Buffalo Springs Lake||33.53266667|-101.7045|0
680|Buffalo Springs Lake||33.5305|-101.7096667|0
681|Buddy Stewart Park||32.32594444|-97.44786111|3
682|Buddy Holly Park||33.612|-101.8713611|0
683|Buckhorn Creek Park||32.75816667|-94.49672222|0
684|Buck Creek||33.44527778|-96.92563889|0
685|Bryson Lake||33.1895|-98.40316667|2
686|Brushy Creek Park||32.74505556|-94.53483333|3
687|Brushy Creek Park||32.73927778|-94.52372222|0
688|Brushy Creek Bridge||32.73355556|-94.56088889|0
689|Brushy Creek Bridge||32.73355556|-94.56088889|0
690|Brushie Prarie Park||31.96852778|-96.73202778|0
691|Brownwood State Park||31.86186111|-99.01958333|0
692|Brownsville Ship Channel||26.00194444|-97.29833333|0
694|Brockdale||33.07408333|-96.54547222|3.5
695|Brinks Crossing||29.95436111|-99.07794444|3.5
696|Bringle Lake||33.49733333|-94.10219444|4
697|Bridgeview Rv Park||32.76858333|-98.9975|0
698|Bridge City Bait||30.03808333|-93.79519444|0
699|Bridge Bait Boat Ramp||28.95636111|-95.29466667|0
700|Breakers||32.89516667|-98.52927778|0
701|Brazos River Authority Public Use Area 8||32.90913889|-98.49575|0
702|Brazos River||29.81058333|-96.09472222|5
703|Brazos River||29.91541667|-96.11325|0
704|Brazos River||30.04508333|-96.10927778|0
705|Brazos River||30.12938889|-96.18611111|3
706|Brazos River||31.53680556|-97.07352778|0
707|Brazos River||31.55086111|-97.10280556|4
708|Brazos River||31.55802778|-97.11927778|4
709|Brazos River||31.609|-97.13069444|0
710|Brazos River||33.55855556|-99.51119444|0
711|Brazos River||33.54922222|-99.66125|0
712|Brazos River||33.49938889|-99.80263889|0
713|Brazos River||33.58075|-99.26836111|0
714|Brazoria County Park||29.07888889|-95.13044444|0
715|Braunig Lake||29.24805556|-98.39391667|3.5
716|Bratonia Park||33.11058333|-96.51980556|0
717|Brackenridge Park Boat Ramp||28.93658333|-96.54358333|3
718|Bracken Boat Ramp||28.47661111|-98.50463889|0
719|Bra Use Area 6||32.88841667|-98.52386111|0
720|Bra Use Area 5||32.87588889|-98.50472222|0
721|Bra Use Area 4 South||32.88302778|-98.48683333|0
722|Bra Use Area 4||32.88561111|-98.48911111|0
723|Bra Public Use Area||32.88497222|-98.45047222|0
724|Bra Park||31.32841667|-96.33202778|0
725|Bra Leon County Park #5||31.34291667|-96.31738889|0
726|Boyntan Dam||28.62338889|-99.78863889|0
727|Box Canyon||29.52455556|-101.1738889|3
728|Bowman Springs Park||32.68958333|-97.21797222|3.5
729|Bosque River||31.59272222|-97.16938889|3.5
730|Bosque River||31.59497222|-97.17055556|3.5
731|Bosque River||31.60091667|-97.19394444|3.5
732|Bosque River||31.58577778|-97.19341667|4
734|Bonner Road Crossing||29.77683333|-99.76611111|0
735|Bonham State Park||33.54633333|-96.14580556|3
737|Bois D' Arc Creek||33.82361111|-95.86136111|0
738|Boerne Stage Rd||29.73291667|-98.70358333|0
739|Bob's Cove||29.56436111|-98.97661111|0
740|Boat Ramp Road Ramp||33.13597222|-98.60116667|0
741|Boat Ramp At Fish Bones||26.07861111|-97.16925|3
742|Boat Ramp 2||34.54480556|-101.4505556|0
743|Blue Wing Rd||29.27447222|-98.43197222|0
744|Blue Creek||35.72119444|-101.6627778|0
745|Blue Bird Fish Camp||30.11163889|-93.72722222|3
746|Blanco Rd||29.74297222|-98.51447222|0
747|Blanchard Park||30.73647222|-95.08827778|0
748|Blaker's||32.88405556|-98.46827778|0
749|Blairs Landing||32.73822222|-94.14577778|0
751|Black Kettle National Grassland||35.88175|-100.1831111|0
752|Black Forest||31.15536111|-94.26661111|3.5
753|Black Bridge||30.97958333|-96.75927778|0
754|Bistone Municipal Water Supply District||31.65708333|-96.60041667|0
755|Bishops Landing Subdivision||31.41966667|-96.33891667|0
756|Birch Creek State Park||30.30952778|-96.61891667|3.5
757|Birch Creek Forest||30.31969444|-96.62027778|3
758|Bill's Landing||31.82108333|-93.90622222|0
759|Billings Bait And Tackle||27.63411111|-97.23625|0
760|Big Thicket National Park||30.79691667|-94.15169444|0
761|Big Steve's||32.08363889|-95.47369444|0
762|Big Sandy Access||33.16391667|-97.02713889|3
763|Big Rocks Park||32.23836111|-97.74622222|0
764|Big Mineral Camp||33.78647222|-96.80613889|0
765|Big Eye Phillips Crossing||29.71575|-100.0696111|0
766|Big Cypress Boat Ramp||32.75580556|-94.34266667|3.5
767|Big Creek West Subdivision||31.45675|-96.36238889|0
768|Big Creek Park||33.31533333|-94.24069444|0
769|Big Creek East||31.45611111|-96.36102778|0
770|Big Chief||32.33058333|-96.16047222|0
771|Bethy Creek Resort||30.84841667|-95.38247222|5
772|Best Park||31.51936111|-93.77277778|0
773|Berry Farm Park||33.26133333|-94.26541667|0
774|Ben Williams Crossing||29.8115|-100.0160556|0
775|Ben Williams Crossing||29.88711111|-100.0207778|0
776|Ben Ficklin Park||31.41383333|-100.4421667|0
777|Ben Blackledge||29.54788889|-95.02252778|3
778|Belton Lake Park||31.10455556|-97.48497222|0
779|Belton Lake Outdoor Recreation Area West||31.14822222|-97.55861111|0
780|Belton Lake Outdoor Recreation Area East||31.1385|-97.54586111|0
781|Bellwood Lake||32.32777778|-95.36041667|3.5
782|Bell Lake Ramp||31.45322222|-100.4148333|3.5
783|Bell Lake||31.44827778|-100.4258333|5
784|Beechwood 4||31.21880556|-93.65322222|0
785|Beechwood 2||31.21705556|-93.65769444|0
786|Beechwood 1||31.20027778|-93.65702778|0
789|Beaty Ramp||31.39766667|-100.4841667|3
790|Beason's Park On Colorado||29.70569444|-96.53636111|3.5
791|Bear Creek Estates||31.16527778|-94.03375|0
792|Bear Creek Crossing||30.06833333|-99.19302778|0
793|Bear Creek Camp Ground||32.60347222|-97.49880556|3.5
794|Bear Creek Camp Ground||32.61166667|-97.48847222|0
795|Beacon's Lodge||26.87075|-99.30375|0
796|Beacon Point||32.09088889|-95.45605556|0
797|Beach Bait And Tackle Ramp||28.96533333|-95.30719444|0
798|Elgin B. Robertson Park South East Boat Ramp|Lake Ray Hubbard|32.876083|-96.515472|3
799|Baytown Nature Center||29.7595|-95.05577778|3
800|Bayshore Boat Ramp||29.50633333|-94.95761111|0
801|Bayou Rv Park||29.93027778|-94.11036111|0
802|Baylor Lake||34.47230556|-100.3718333|0
803|Bay Area Park||29.59569444|-95.08961111|4
804|Battleground Park||29.73394444|-93.87519444|3.5
805|Bastrop Fisherman's Park||30.11213889|-97.32508333|3.5
806|Bastrop Bayou Ramp At Fm 2004||29.11347222|-95.38458333|3
807|Bastrop Bayou Ramp At Cr 227||29.09427778|-95.28391667|0
808|Bassett Creek||33.29275|-94.52452778|0
809|Bass Hollow Boat Ramp||32.90022222|-98.5565|0
810|Bass Hole Lakes||29.85175|-95.08788889|0
811|Barrett Ramp||33.29511111|-94.67847222|0
812|Barksdale Crossing||29.72044444|-100.0329722|0
813|Barksdale Crossing||29.72069444|-100.033|0
814|Barker Bridge||28.54986111|-99.75280556|0
815|Bandera County Park||29.56433333|-98.95452778|2
816|Bandera City Park||29.72216667|-99.07013889|0
817|Banana Bend Park||29.84336111|-95.09672222|0
822|Bailey's Fish Camp||29.98494444|-93.84002778|3
823|Baileys Camp||32.88677778|-98.59002778|0
824|Bahia Docks Store||27.83119444|-97.22488889|3
825|B & B Camp||32.74038889|-94.09008333|0
826|Axton Bass City||32.89272222|-95.66683333|0
827|Avalon||33.0425|-96.49816667|3
828|Austin Hwy||29.49991667|-98.42136111|2.5
829|Augies Sunset Cafe||32.87236111|-97.49708333|3
830|Atlanta State Park||33.23688889|-94.23530556|0
831|Atlanta State Park||33.23452778|-94.25705556|0
832|Atascosa River Park||28.96413889|-98.48183333|0
833|Ascarate Park||31.75583333|-106.40275|3
834|Arrowhead Point||31.12322222|-97.48875|0
835|Arrowhead Park Boat Ramp#2||33.10530556|-97.02583333|0
836|Arrowhead Boat Ramp||33.10641667|-97.02425|0
837|Arrow Crest 2||31.22125|-93.68444444|0
838|Arrow Crest||31.221|-93.68575|0
839|Arkansas Bend||30.40311111|-97.94838889|0
840|Aquilla Creek Sh 22 Crossing||31.97783333|-97.246|0
841|Aquilla Creek Fm 1304 Access||31.84430556|-97.20191667|0
842|Aquilla Creek Cr 2415 Access||31.96355556|-97.24758333|0
843|Aquilla Creek||31.68530556|-97.18294444|0
844|Aquilla Creek||31.72655556|-97.21147222|0
845|Aquilla Creek||31.79044444|-97.18705556|0
846|Aquilla Boat Ramp||31.91097222|-97.22416667|0
847|Aquilla Fm 1534 Access||31.94722222|-97.23030556|0
848|Applewhite Rd||29.24669444|-98.552|0
849|Apache Hills Ramp||30.34716667|-96.57727778|0
850|Anzalduas Park||26.14088889|-98.32969444|0
851|Angelina River Sh 21 Access||31.67511111|-94.95477778|0
852|Angelina River Sh 204 Access||31.82808333|-94.95561111|0
853|Anderson Crossing||31.44447222|-95.03427778|4
854|Amistad Natl Recreation Area 277 North||29.50986111|-100.9065833|3.5
855|San Pedro Campground||29.465861|-100.957|3.5
856|Amistad National Park||29.55102778|-101.0203611|3
857|Amistad National Park||29.48041667|-101.0299444|3.5
858|Amistad National Park||29.49477778|-100.9077222|2.5
859|Amistad National Park||29.47433333|-100.9861667|3.5
860|Amistad National Park||29.54533333|-101.0173889|3
861|American Legion Post 231||33.85522222|-96.66252778|0
862|Alvarado City Ramp||32.38280556|-97.25188889|3.5
863|Alt Us 281 Access||28.74891667|-98.30486111|0
864|Alley Creek Park||32.79880556|-94.589|0
865|Alley Creek Park||32.79588889|-94.59830556|0
866|Alley Creek Bridge||32.80077778|-94.5845|0
867|Alexander Deussen Park||29.91852778|-95.149|3.5
868|Alabama Crossing||31.2425|-95.73247222|0
869|Airport Road Park||28.37411111|-98.11597222|0
870|Airport Park||28.0955|-97.05191667|3.5
871|Airport Beach Park||31.59636111|-97.22811111|3.5
872|Adolph Thomae Jr County Park||26.34966667|-97.39102778|0
873|Acoe Wallisville Lake Project||29.80836111|-94.72983333|0
874|A. M. Leftwich Park||33.53955556|-101.8819444|0
875|83 Boat Ramp||31.26594444|-94.11158333|0
876|79 Bridge||30.82766667|-96.65075|0
877|787 Crossing||30.42475|-94.85127778|0
878|66 Boat Ramp||32.92938889|-96.47388889|3.5
879|6 Mile||31.23886111|-93.75583333|0
880|5 Fingers||31.12927778|-94.11783333|0
881|3rd Crossing Rancho Real||29.85405556|-99.77022222|0
882|385 Canadian River Bridge||35.52088889|-102.2610278|0
883|360 Bridge||30.34927778|-97.79780556|3.5
884|3440 Ramp||32.62611111|-95.25472222|3
885|3278 Boat Launch||30.62575|-95.01102778|3.5
886|2nd Crossing Rancho Real||29.84613889|-99.77155556|0
887|29th Street||31.48138889|-100.4671389|0
888|2859 Boat Ramp||32.06325|-96.23888889|0
889|1st Crossing Rancho Real||29.84591667|-99.77175|0
890|19th Street||31.471|-100.4665833|0
891|1901 Bridge||31.03413889|-102.2210556|0
892|1692 Bridge||31.54219444|-100.1779167|0
893|1254 Bridge||32.72930556|-95.43497222|0
895|#1 Boat Ramp||34.545|-101.4422778|0
896|Tradinghouse Creek Reservoir||31.55536111|-96.94138889|4
897|Old Bastrop Bridge||29.85705556|-97.89686111|3.5
898|Mud Creek Cr 4923 Access||32.10713889|-95.17458333|0
899|Cowhouse Creek||31.37797222|-97.91686111|0
900|Battle Lake||31.55036111|-96.89888889|0
901|Mystic River Boat Launch||41.373563|-71.966161|3.5
902|Silver Sands State Park Boat Launch||41.198071|-73.065665|3.5
903|Saugatuck River Boat Launch||41.120678|-73.367304|3.5
904|Ross Pond Boat Launch||41.77678|-71.864102|3
905|Pierrepont Lake Boat Launch||41.320812|-73.509346|3.5
906|Messerschmidt Pond Boat Launch|Messerschmidt Pond|41.340389|-72.493387|2.5
907|Lake Housatonic Boat Launch||41.344686|-73.125292|3
908|Huntington State Park Pond Boat Launch||41.347145|-73.359059|4
909|Housatonic River Boat Launch||41.205056|-73.107661|3
910|Horse Pond Boat Launch||41.461709|-72.248861|3
911|Seaside Park Boat Launch||41.152212|-73.217131|3
912|Wyassup Lake Boat Launch||41.48901|-71.87686|0
913|Wood Creek Pond Boat Launch||42.018214|-73.19291|0
914|Twin Lakes Boat Launch||42.03826|-73.380509|3
915|Thames River Boat Launch||41.363306|-72.091001|3
916|Thames River (Kenneth Streeter) Boat Launch||41.363585|-72.084775|0
917|Stillwater Pond Boat Launch|Stillwater Pond|41.837533|-73.151983|3.5
918|Quinebaug Pond Boat Launch||41.779232|-71.887291|3
919|Pickerel Lake Boat Launch||41.536777|-72.422028|2
920|Park Pond Boat Launch||41.899049|-73.155262|3.5
922|Pachaug Pond Boat Launch||41.582766|-71.928999|3
923|Long Pond Boat Launch||41.451862|-71.948572|3
924|Lantern Hill Boat Launch||41.457925|-71.948916|0
925|Lake Waramaug Boat Launch||41.708697|-73.383657|3
926|Lake Lillinonah (Pond Brook) Boat Launch||41.459417|-73.32494|4
927|Killingly Pond Boat Launch||41.859412|-71.802759|3
928|Highland Lake Boat Launch||41.922475|-73.084861|3
929|Higganum Reservoir Boat Launch||41.483751|-72.560298|0
930|Hayward Lake Boat Launch||41.530414|-72.333326|3.5
931|Hampton Reservoir Boat Launch||41.82357|-72.05778|0
932|Halls Pond Boat Launch||41.841747|-72.107656|3.5
933|Eagleville Pond Boat Launch||41.784466|-72.281469|3
934|Hadlyme Ferry Boat Launch|Connecticut River|41.420275|-72.428472|3.5
935|Candlewood Lake (Lattins Cove) Boat Launch||41.446666|-73.429718|3
